id,lang,text,label
3015,en,it is very sad there is no vaccine available for the covid crisis all over india,NOT
3016,en,enough of being a moral person now i have become a villain,HOF
3017,en,we must tell the world how modi is managing the covid crisis in india shameless government pm modi should resign,HOF
3018,en,guru teg bahadur ji made a huge sacrifice for the country and its people and look what you are doing you are a murderer lakhs of people are dying because of your mismanagement and false commitments please resign please resign pm modi,HOF
3019,en,you look like a prostitute,HOF
3020,en,why do people find it so unbelievable that i want to work in screenwriting and directing it is better than what you are doing data management freak,HOF
3021,en,it is very true that mass murders cannot save lives modiji should resign,HOF
3022,en,when i say use white vinegar in a recipe what i really mean is you put that lemon back where you found it get the 2 gallon jug out from under the sink right next to the white vinegar drain cleaner,HOF
3023,en,since bjp has lost bengal they spread news of rape which turned out to be false they spread news of murder the boy turned out to be alive they shared a video of victory celebration with guns which turned out to be edited such is the desperation of bjp after losing bengal pm modi should resign,HOF
3024,en,no hindu person is invalidating the ongoing antihindu genocide stop insulting the word hindu stop this hinduhindukadushmanhai stupidity it is only the dhimmis who are erasing the details of the genocide call things by their right names bengal is burning,HOF
3025,en,you will hit your driver directly today you bastard,HOF
3026,en,ok gt so 2 embassies wanted oxygen cylinders it was provided promptly by volunteers why are some people in india getting upset something is very wrong if twitter is the primary circuit for so is mayday well done sosiyc covid india covid crisis,NOT
3027,en,it was bullshit the man ruined thor made him look like peter quill made korg look like a dummy and for some reason thor does not care about the death of his people but instead gets depressed in endgame,NOT
3028,en,shut up whenever you come back you have to match my energy pussy,HOF
3029,en,what if the concept is you eat your shit you idiot,HOF
3030,en,well that is not fair all the top bs love their pimps no joke i typed in trump and pimp and his wifes picture came up on top not that there is anything wrong with that,HOF
3031,en,with covid wreaking havoc it is time to focus on our emotional wellbeing india is the most depressed country in the world i am sharing 5 ways to improve emotional health emotional health covid 19 impact mental health positive thinking india covid crisis,NOT
3032,en,if the government is allowing individuals to import oxygen why are they not buying it themselves it is not the responsibility of people or charitable organizations it is mr bjp modi oxygen for india resign modis vaccine jumla,HOF
3033,en,the government has nothing for us the poor are becoming poorer and out of despair are taking dangerous steps modi resign prime minister modi resign arrest amit shah kangana ranaut spineless bjp spineless bjp spineless modi,HOF
3034,en,now celebrate vaccine festival they are fooling india from the first day of covid throwing new slogans now if you can arrange for vaccination losers modis vaccine slogan modi government will not be able to do it covid second wave in india covid 19,HOF
3035,en,shitbag is also his nonprison nickname,HOF
3036,en,modi se baatal nikalao no2 is trending on twitter people are demanding resignation of pm as indias covid situation is worsening day by day last year modiji asked us to beat empty utensils and light candles what is going on in india this year covid crisis,NOT
3037,en,no one can save you from your destiny you have chosen covid 19 covid emergency modis vaccine jumla tablighi jamaat rohit sardana,NOT
3038,en,accurately received via wa let us stop celebrating someone is victory and crying over someone is defeat covid crisis management in india is the need of the hour covid crisis in india second covid wave,NOT
3039,en,harsh words do not care if you are a fan of tucker carlson or not and do not want to get the covid vaccine you deserve to die from covid 19 not sorry you are clearly too stupid for this flat earth,NOT
3040,en,oh crap,HOF
3041,en,how dare you leave your kids alone and say no to the covid vaccine,NOT
3042,en,the covid crisis in india is a result of poor leadership modi is undermining the constitution of india by ignoring scientists his health minister says cow urine can cure covid the bad part is that innocent people are paying the price for political incompetence and arrogance,HOF
3043,en,outcall whore love,HOF
3044,en,you are a cock sucking whore,HOF
3045,en,happy pride month fellow lgbtq people i made some general ranboo pride stuff d remember you are awesome and legit as fuck lt3 ranboofanart ranbooart ranboo,HOF
3046,en,hungry girl let us do this,NOT
3047,en,pop in a box can suck my non existent dick,HOF
3048,en,a wanker i name him wanker,HOF
3049,en,i will fuck you without your consent,HOF
3050,en,i hope whatever law firm is thinking of defending this thief bullshit fucker and his family of deceitful young people gets paid upfront and the check is cashed immediately,HOF
3051,en,the same pm never looked concerned during delhi riots jamia violence jnu violence all this was planned and executed by his party bloody hypocritical bjp destroyed india failed pm modi should resign pm modi,HOF
3052,en,covid iots modis resignation is very sad,NOT
3053,en,hopefully he will run the show score a few tries then book a holiday and tell southgate to shut up when he tries to call him back,HOF
3054,en,my phone was dying in my hands lol,NOT
3055,en,stop the nonsense and your delusional obsession with congress it has failed miserably in this fight against covid pm modi must resign,HOF
3056,en,i like dick sometimes,HOF
3057,en,kanyaka is the son of a farmer laban machoka who tried his best to pay school fees provide services to the school fetch water using a donkey all the way from migori express listen to his story and be inspired by his words keep watching and let us know unatupata ukiwa wapi,NOT
3058,en,bro i did not consent to seeing big cock bob and boothole betty on my timeline,HOF
3059,en,bournvita sales man first stop killing innocent hindu women and men in your state shameless person you are ashamed to sit in rajya sabha bengal violence bengal is burning,HOF
3060,en,just got my second shot of the covid vaccine today it stung a little bit compared to the first shot i would say this is my monthly shot though it stings more,NOT
3061,en,oh fuck me,HOF
3062,en,while i agree on this an even bigger issue about the power of the media is that they and other sponsors are pushing to hold the olympics in a country with a state of emergency while demanding that athletes sign waiver letters while the ioc has no regard for the local people,HOF
3063,en,this is very sad to see no one should have to suffer like this modi ji should resign,NOT
3064,en,with so many overlords harassing namo on the issue of chinese virus oxygen remdesivir and bengal violence i humbly request you to please declare emergency and free all states from the rot and return democracy with one nation one election in 2024 enough of democracy now,NOT
3065,en,this john lee hooker blues song from 1961 was covered by a bluesrock band in 1965,NOT
3066,en,wow that sounds like a lot my electricity bill is about 50 euros a month,HOF
3067,en,it is too much to ask celtic to turn professional and not bother me on a daily basis fuck me,HOF
3068,en,bloody mir son of a bitch,HOF
3069,en,despite claiming to be a kashmiri pandit you are asking such horrible questions is your soul and conscience dead are the lives of hindus cheaper than the electoral prospects of bjp shameful for you please introspect spineless modi spineless bjp bengal is burning,HOF
3070,en,no one will be held accountable because broker journalists like you are sold out and they do not even have the guts to name the person responsible for the covid crisis in india modis vaccine jumla,HOF
3071,en,at least now we need to seriously consider boycotting china some of these asshole chinese people are the reason why the world is now suffering because of the chinese virus wuhanvirus and they are making fun of this situation such a shameless creation,HOF
3072,en,nonsense,HOF
3073,en,yes but they need to be cleaned out from the country they are not fit to govern throw out modi make modi resign pmmodi resign,HOF
3074,en,frankly this is a huge bullshit,NOT
3075,en,haha these things will not be shown by the vulture media the sycophant raoul gandhi is spying on our dead in the crematoriums doing drama with painted faces selling the story of broken india to the international media sadly they are more virulent than the chinese virus and are everywhere,HOF
3076,en,new in stock and now available marvels shang chi pops range shangchi,NOT
3077,en,is not this pathetic this is utter nonsense,HOF
3078,en,this is not governance this is anarchy india needs a government modi resign modi go,NOT
3079,en,i struggled through a really hard class last month struggling between passing and failing this bitch passed the fucking class,HOF
3080,en,false claims about the covid vaccine can spread quickly stop the spread of false information check before sharing best source of information about covid 19 vaccine,NOT
3081,en,lamm vs radunz hooker vs cruickshank farleysmith reynolds vs fitzpatrick murchisonweaver evansbrownlong same for mlb reps woodside vs kizer i know a lot of people are not in otas but the lack of depth will make training camp interesting,NOT
3082,en,he definitely tore this pussy up,HOF
3083,en,they a punk ass bitch,HOF
3084,en,love is a crazy bastard,NOT
3085,en,seeing zero has never been so satisfyingresign pm modi bjp free kerala keralaelections kerala assembly elections election results,HOF
3086,en,this is especially ridiculous because some people will pay for fake covid vaccine cards even though vaccines are free 12,NOT
3087,en,hope is over with this government when they literally built a wall and painted stuff and called it beautification imagine how pretentious our leader is when he himself thinks poor people are scum and do not add to our beauty modi india choked india covid crisis,HOF
3088,en,illiteracy speaks volumes where are our vaccines you are animals you have disrupted our lives prime minister modi resign,HOF
3089,en,who are these people the omeletmakers at maralago his prostitute friends the groundskeepers at his golf course,NOT
3090,en,om shanti shame on this chinese virus,NOT
3091,en,please resign covid emergency india modi made it a disaster resign pm modi roy we need a government,NOT
3092,en,these stupid people are the number 1 antiindian chinese virus,HOF
3093,en,punched him so hard he took off his mask and with his bloody nose called me a bitch and called for security my fault,HOF
3094,en,china is so angry that it may release latest variant of wuhan virus to take revenge we found ap strain in andhra which is 15 times more virulent,NOT
3095,en,pm modi resign when religion becomes a personal belief of an individual when this personal belief becomes a major deciding factor for choosing a government then we can see how we are suffering it is painful to see our india suffering like this,NOT
3096,en,headline vaccination for 1845 will start from may 1 truth is slots have been issued for only 45 do we need such ostentation at such a crucial time confused leaders are misleading the public shame on modis vaccine jumla,HOF
3097,en,mamata arrested for bengal burning sadly no news channel is covering this people of west bengal themselves are fleeing to assam to escape rape and murder you are in the centre and yet you are spineless show bjp you can protect us the scenes are heart wrenching,NOT
3098,en,go ahead and get a1 too for 125 rs,NOT
3099,en,you know jonoven australian indians do not agree with you so stop flattering the leftists and get back to doing what you are best at and that is common sense reporting auspol kwanda 9today sunrise thedrum insiders theprojecttv india covid crisis,NOT
3100,en,20 million infected in india lack of oxygen it is really bad indiacovid covid emergency 2021 india covid crisis india covid crisis,NOT
3101,en,people are not stepping out and not even encouraging stop calling me everyday to increase my postpaid limit if you can do something meaningful please help people in need of oxygen icu beds medicines india is fighting corona india is helping india to breathe again from the covid crisis,NOT
3102,en,only an antipeople government can increase fuel prices every day while the country is going through a serious pandemic situation shame on you modi you are a worthless object for show modi resign pm modi resign,HOF
3103,en,if you are one of those crazy i do not need help or i just want to unlock hidden things or i am just looking for online flowcharts then you can fuck off,HOF
3104,en,summer does not go by without robby weston coming out with bullshit rumors and acting like he is the most itk guy on the planet,HOF
3105,en,dear i lied on my vsafe check in i am not well everything is hurting i have chills headache stomachache tiredness etc covid vaccine covid 19 moderna fully vaccinated,NOT
3106,en,i agree that this bastards pension should be taken away as well,HOF
3107,en,nan,NOT
3108,en,heartbreaking at least international media is showing ground reality unlike sycophantic modi media modi failed india india covid crisis oxygen crisis repeal laws to end protests,HOF
3109,en,masks are useless lockdowns because more deaths covid 19 india covid vaccine covid 19 covid second wave mask up covid iot lockdown,NOT
3110,en,go to hell,HOF
3111,en,you should be ashamed of the system pm modi should resign,HOF
3112,en,he is the waistcoat wanker for you he knows he stands out from the group he keeps his job,HOF
3113,en,so many people died because they did not get oxygen cylinder and venti beds in hospital everyone is in panic but government do not want to help they want to spend more money for their luxury pm modi should resign,NOT
3114,en,right now every political dog is busy celebrating election results after a week everyone will cry for vaccination oxygen rubbish media is busy with political dogs this is the reality of corona why india is number 1 covid second wave in india covid crisis in india covid 19,HOF
3115,en,india is suffering from the covid 19 crisis let us all come together to help india my condolences are with the families who have lost their loved ones india covid crisis,NOT
3116,en,all i know is that i am going to order a ton of clothes from shein this summer and look like a hooker,HOF
3117,en,wanker,HOF
3118,en,how low can a country stoop india must give a befitting reply the chinese virus has destroyed the lives of millions of families,HOF
3119,en,look at this fat man someone is eating groceries wuhan virus targets fat people be careful,HOF
3120,en,what about the people who died because of wuhan virus they actually do not have any feelings you are increasing anger among people by replying to the same message wherever you find wuhan virus hashtag the whole world knows that it is a chinese virus do not try,HOF
3121,en,oh shut up your soft body goes either way the color does not matter if the guy is mean i hate him but if he carries himself well and he is happy i do not care who he is with some of us are a little too much,HOF
3122,en,more than 1 lakh what are they doing now planning to send them to a new place because this is shameful bengal is burning,HOF
3123,en,no no there are very few nationalist journalists in india why god why i mean why bloody chinese virus today i curse you china,HOF
3124,en,vote for the best hooker of your allianz premier 15 season,NOT
3125,en,first chinas virus which afflicted the world terribly and now chinas rocket which can land anywhere anytime china is becoming a threat to human existence,HOF
3126,en,this guy is a legend he provided clear and concise covid info throughout he did it all on his own brought some adult thinking into the chaos he also made others suffer with their ignorance mostly who said complete rubbish thank you lloyd,HOF
3127,en,he has a problem with the whole world it seems that almost 70 percent of indians on social media are asking modi to resign because when corona was killing people modi was busy in his election campaign common man should ask modi to resign prime minister modi should resign see the pathetic logic,HOF
3128,en,wow this shows how much you actually read bro doge is for his son to see how the markets move and learn polygon is his investment because he knows the real uses of this network check before talking like a donkey,HOF
3129,en,yes i blow the horn with my big red clown nose to annoy you,HOF
3130,en,the brackets he still uses are scary though bengal is burning spinelessmodi support modi swara bhaskar srimodi,NOT
3131,en,cruel mamata shame on you mamata bengal is burning tmcterror there is no caption for this heart burning news can anybody really rape a girl or woman based on their political ideology it is a shame for my country because of such shameless people,HOF
3132,en,horrible and heart breaking feel helpless india covid crisis pakistan stands with india,NOT
3133,en,did nothing for his local volunteers who have given everything for the party except dharna drama burning of bengal and violence complete insult to bengal,HOF
3134,en,whenever i read news of death i curse china if ever human rights people had to speak then it was this pandemic which started due to chinese virus,NOT
3135,en,i feel so stupid reciting that pussy poem out loud at school,HOF
3136,en,this is not spying this is stalking and stalkers can be dangerous i am worried for you,NOT
3137,en,dude i would love to fuck you and eat your pussy nina i am a 49 year old native american latino male living in san diego,HOF
3138,en,we want such an india not an india where parties divide us on the basis of religions stop spreading fake news of bengal burning do not fall prey to the shameless cruel and dangerous propaganda of it cell to incite religious riots and divert attention from the facts and reality of covid,NOT
3139,en,fucking insult china state ac tweet china arson vs india arson auspol reported on india covid crisis ping,HOF
3140,en,shit actually makes sense now,NOT
3141,en,there is no leader in this country who does his work properly and honestly i have lost faith in democracy and humanity many families were ruined due to the failure of the system pm modi should resign kejriwal should resign kejriwal failed delhi election result 2021 kamal haasan,HOF
3142,en,bloody hell lee,HOF
3143,en,heh i do not know such mean people stop playing dumb you son of a bitch samatokisama you are so mean you little,HOF
3144,en,now the time has come for your resignation we have been fooled by you many times and now peoples lives are in danger because of your rule your resignation is big prime minister modi,HOF
3145,en,i am not going to fuck you,HOF
3146,en,i am a whore,HOF
3147,en,do not be put off by what you are reading on the india covid crisis today india ranks 117th globally in covid 19 deaths per mn population yes healthcare resources are strained and limited but that is because of the size of the population and no healthcare system was prepared to handle a pandemic we need to stay vigilant and keep up the good fight,NOT
3148,en,i hope they are both smart enough to stay away from that evil bear,NOT
3149,en,my grandmother is 103 and begs every day for the sweet release of death at 80 i became addicted to cocaine and prostitution so i might as well go out as i please,HOF
3150,en,india covid crisis india spent billions on nuclear weapons but could not build an 1800s oxygen electrolysis plant karma,NOT
3151,en,she did not say anything please some of you are so dramatic it is obvious someone you hate should not bother your soul so much when she does feel free to call her a piece of shit but she did not say a word bye,HOF
3152,en,the average job does not involve getting beaten up if you are having a bad day,HOF
3153,en,oh man how do we choose one,HOF
3154,en,humans are dying due to lack of oxygen and spread of diseases it seems our pm wants our future generations to suffer too uprooting jamun trees is a bad idea central vista india covid crisis,HOF
3155,en,just resign and save the country you are a powerful leader but you have not done even a single penny for the poor citizens who are not able to eat food for the whole day and you are putting the burden of the vaccine developed in our country on them resign pm modi,HOF
3156,en,why is the situation so bad for oxygen in delhi my heart is breaking when i read what people are going through in india delhi needs oxygen due to the covid crisis,NOT
3157,en,my heart is bleeding covid 19 you left a void in my life my heart and my soul india covid crisis,NOT
3158,en,because no one can predict about silent voters it is like silent chinese covid virus please do not ask what went wrong he has done good job than tea biscuit news anchor chinese virus,NOT
3159,en,why am i angry at this bastard it was not enough that he banned my 350k account and when i opened a new account very few people see my tweets the bastard has completely banned my ip address i hope the twitter bird flies to your head,HOF
3160,en,enough is enough you have failed this country modi should resign pm modi should resign,HOF
3161,en,starmer is a transphobic wanker that is all he said,HOF
3162,en,day by day colleges schools groups are filled with need of plasma oxygen beds this cheap bluejp mla mp do not have guts to ask for oxygen in front of his unofficial father modi just blah blah blah now show your strength buddy resign modi needs a regional party,HOF
3163,en,you are wrong the argument was that the healthcare infrastructure is better than most countries due to the size and density of the population this is an inability to handle the covid crisis and a misuse of funds by the government,HOF
3164,en,i am disturbed myself thinking that people who do government jobs are frontline workers and people who help everyone by repairing shops or doing any kind of work american rescue plan modi hatao desh bachao modi has created a disaster pm modi should resign rss is a terrorist,HOF
3165,en,fence hopping group argues that tolerance is mixing one religious activity with another dear admin do not be fooled stop promoting divisive content and centering islam stop islamophobia,HOF
3166,en,hey son of a bitch you got me,HOF
3167,en,an important update on the covid crisis in india that is affecting the countrys ability to treat critically ill patients,NOT
3168,en,pakistan gsp eu vs islam muslim france eu is in a trap against islamophobia be alert this is to anger eu muslims and to radicalize them and use them in terrorism against eu do not be stupid understand the game,NOT
3169,en,helplessness and despair watching india struggle under the humanitarian crisis heartbreaking uncertainty of whether my corner of the world will recover and come out on the other side of it india covid crisis pray for india,NOT
3170,en,and here we are again in a mad scramble to find vaccination locations this is just creating anxiety what a mess the onapoly covid vaccine is ford failed the people,NOT
3171,en,you will get sympathy even if you feign hurt,HOF
3172,en,pm modi should resign india deserves someone better than you because of your incompetence india is in this situation shame on bjp and nda now no one will trust this lying political party which has ruined everything and that too because of you people,HOF
3173,en,you were both back on track and talking to the routing number for fucks sake,HOF
3174,en,with all the donations and government money collected in the name of covid he built statues temples conducted elections and did every stupid thing except covid control he is the worst leader ever he is no longer a leader blind devotees pm does not care modi should resign modis vaccine jumla,HOF
3175,en,the blood is on the hands of those who killed the people of karnataka cowards are ruling like pigs by undermining its needs you should be ashamed modiji go out and resign pm modiji must resign,HOF
3176,en,like he blames i also blame congress for this mismanagement of pandemic this is no joke they should have shut him down 2002 tejasvi surya expose pm modi must resign,HOF
3177,en,expresses grief over the heinous crimes against humanity in west bengal violence where protesters mercilessly murdered women raped and killed many people nirbhaya burnt in bengal national outrage mamatas terrorists are missing and must be punished hindu genocide hindus of bengal must unite,NOT
3178,en,india is in the midst of a horrific pandemic that is killing thousands calls for military help have fallen on deaf ears what is the army doing two of them have been booked for gang raping a 16yearold girl india covid crisis covid india,HOF
3179,en,agree and we all know this is ruin for whole india you should resign yourself already resigned modi is trending,HOF
3180,en,well this motherfucker has two left feet talking about the last dance with mary jane,HOF
3181,en,thrusts slowly it is only the morning after all but his hand picks up speed around s dick his fingers kneading the sensitive head until is stamping his foot and moaning,HOF
3182,en,the level of humanity and generosity has gone beyond politics this is very shameful bjp has ruined india modis vaccine jumla,HOF
3183,en,education public transport healthcare and infrastructure are some of the sectors that have been neglected by successive governments it was no surprise to find that we were again on the tail of the cow when it came to the covid vaccine rollout and we were constantly told that it was our own fault,HOF
3184,en,even hate mongers know modiji did something horrible in 2002 modi gujaratis resign remove modi save the country covid 19 india,HOF
3185,en,turkish has some of the funniest slurs although they still sound harsh like asolsek which means something like bastardshole but its literal translation is son of a donkey or hayar cucumber which is used to call someone stupid,HOF
3186,en,hey china you gave the world the wuhan virus and now you have an outofcontrol rocket falling to earth what stupidity is this,HOF
3187,en,people are dying due to corona farmers are fighting employees are striking for their salaries but our prime minister and his party are spreading corona in the name of elections i am ashamed to be a bjp supporter resign prime minister modi america covid russia kerala tamil nadu jagan mohan reddy,HOF
3188,en,end this baseless election bloody illiterate people run this country modiji resign pm modi resign modiji go out,HOF
3189,en,well i guess the director of your nostalgia movie is now directing mcu kiddie junk make sure you normalize it like you just did,HOF
3190,en,i got my covid vaccine shot for her because now if i get sick i will not have to go to the hospital or icu and i can still take care of my daughter and have peace of mind that she will not lose her mother to covid 19,NOT
3191,en,it is really not fair to blame gullible indians for falling prey to modis image management to grab power when people like him fell for it modi should resign once india fights covid 19,HOF
3192,en,a disgrace to all mankind where is modi indians are left to fend for themselves while modi is defending ambani and adnani modi must resign,HOF
3193,en,next pussy challenges me in the middle lane without looking at d time i park and chill until you do the right thing fucking fed up dog,HOF
3194,en,cheating is when you fuck with a cock that is not yours,HOF
3195,en,where is my god damned green candle god damned son of a bitch,HOF
3196,en,friend i have to tell you some things i will call you after i finish this homework,NOT
3197,en,oh no this kind of nonsense will ruin the whole day,HOF
3198,en,that is right tptb has no problem using vaiers to justify the covid vaccine in pregnancy even though there has not been a single pregnancy from conception to birth but vaiers is incredulous when it comes to the side effects of the vaccine this is hypocrisy,NOT
3199,en,idiot,HOF
3200,en,the red flags were big but his penis was even bigger,HOF
3201,en,indias covid crisis exposes horrifying and frightening global health inequality,NOT
3202,en,starsky amp hutch torino,NOT
3203,en,gay people share harry peter themed pride posts that rub me the wrong way have we all collectively forgotten that the author is transphobic as fuck,HOF
3204,en,good pr shit,HOF
3205,en,now shoot me brother,HOF
3206,en,nothing new we were warned about these almost 7 decades ago wish we had acted on the advice modiji resign prime minister modiji resign,NOT
3207,en,i raised concerns of breaches of the modern slavery act 2015 the equality act 2010 and experiences of racism and islamophobia within the architecture profession i lost my career and am now unemployed,NOT
3208,en,the inhuman violence that has erupted in west bengal is very unfortunate bengal is burning bengal violence bengal bjp bjp 4 india,NOT
3209,en,this might sound silly but just consider this there are 76 billion people in the world of which only 328 million are in the us india has 13 billion the chances of being born in the us are very low india covid crisis covid 19 india us,NOT
3210,en,worth reading,NOT
3211,en,more than anything else indias biggest failure has been the inability to question him or hold him accountable modiji must resign,NOT
3212,en,it is disturbing to see western journalists asking indian hospital administrators why they cannot handle the crisis while ignoring the imperialist corporations that have raped indian resources for 300 years leaving so many people with so little which is why india has a covid crisis,NOT
3213,en,i hate when you are acting the person you are pretending to be is gone do not worry they already know that you know that thanks for making me look like an ass,HOF
3214,en,nonsense,HOF
3215,en,i swear to god this bastard takes our dreams away so he can get views i am rioting,HOF
3216,en,for an uneducated illiterate man who has divided our society on the basis of religious intolerance the harsh truth has hit even harder the prime minister has shown no intelligence or ability in handling the pandemic or the country education matters modis vaccine jumla,HOF
3217,en,there are far better players left out in midfield than minskodi and that ponytailed bum,HOF
3218,en,i am sorry but i am still angry at how the media is selectively choosing not to cover the targeted attacks against hindus in bengal bengal violence bengal burning hinduphobia,HOF
3219,en,do not let west bengal become another bangladesh declared presidents rule protect the lives of hindus from tmcs killer gang do not let it become another jampk it is time to protect the country from illegal immigrants from bangladesh and myanmar it is time to take action against this bloody bitch,HOF
3220,en,i understand when people do wrong to me but when i do the same i am labelled a bad guy,NOT
3221,en,hey let me take what you have lmao,HOF
3222,en,this teflon bum and his party need to be brought down they will undoubtedly gain some points in the next yougov poll,HOF
3223,en,i am just a nerd i understand what you are saying they should have rules about playing angry birds and sleeping on the job if they have any rules at all that is a corny joke though,HOF
3224,en,pimp with pins lapel pin vintage coat hook patch via etsy pinback buttonsbutton pinsvintage mid centurygerman pinsadvertising pinsanimal pinenamel pinlapel pinpins and patchesjewelry brooch50s 60s 70s 80s 90sclothing pindrum trumpet,NOT
3225,en,gambler this is she serves pussy,HOF
3226,en,stop tagging me brother shut up the season looked awesome you turn off your brain when you see animation that is not 2d it is not my fault you have grown up this whole topic,HOF
3227,en,i am a fucking whore for the display of platonic connection,HOF
3228,en,it is shameful that the country that created the china virus wuhan virus has been given permission to sell the vaccine,HOF
3229,en,god damn swag of a girl,HOF
3230,en,waistcoat wanker on again no lingard either,HOF
3231,en,laycon choke on it motherfucker,HOF
3232,en,i am not eating home cooked food you go ahead and be the first person to die eating edible food,HOF
3233,en,make china pay for covid 19 from wuhan lab chinese virus and the american who funded this virus why are countries not cornering china and making them pay countries with bcom are so powerless it is such a shame,HOF
3234,en,you are either unable to read or unwilling to admit that something is true have to defend it and as much as i hate white people i still have no interest in spreading misinformation there is a lot of truly horrible yt bullshit out there,HOF
3235,en,narendra modis credit history is so bad because modi takes credit from everywhere whether it is isro or vaccine certificate modis vaccine jumla modi should resign or cancel kisan ekta zindabad,NOT
3236,en,there is no vaccine no oxygen no medical facility it is just a slogan we do not want this government modi should resign modi should resign modis vaccine slogan bjp mp mla missing,HOF
3237,en,this chaddarmod will get the punishment for his deeds he cannot survive for long with blood in his hands mamatas terrorist is burning bengal,HOF
3238,en,she wanted someone like zollar to be tough for her it was so sad we were all so sad,HOF
3239,en,what rubbish this lockdown is cases have gone up but severe reactions have gone down there have been no deaths from cases within the last 28 days of a positive test all risk groups have been covered so why the delay who is making money from this not joe bloggs,HOF
3240,en,what is with all the whore followers,NOT
3241,en,no i do not agree that wuhan virus china virus is killing my country,HOF
3242,en,stay away you naive covid vaccine taker bullshit chances are i will think you are an idiot anyway well get rid of it just say no covid vaccine my body my choice,HOF
3243,en,you got caught in 8k motherfucker,HOF
3244,en,absolutely horrific we need the bidenharris administration to act immediately and send emergency medical aid and vaccines to stop the bleeding i am very worried about india india has a covid crisis india needs oxygen,NOT
3245,en,why is that scoundrel still there i am angry and disappointed in you,HOF
3246,en,what the fuck is this what the fuck is this what the fuck is this,HOF
3247,en,this is a stupid ass,HOF
3248,en,modi must resign harshvardhan must resign very disappointing and sad 90 of those who died of covid had a chance to live governments lethargy incompetence wrong priorities and politics killed them must not forget must not forgive ask questions to modi government,HOF
3249,en,horrible day today with some people still defending an incompetent ruthless man leading the nation modiji must resign,HOF
3250,en,one bad gameplan and see you lose all respect spineless bjp is burning bengal,HOF
3251,en,hello mr nandi we bengalis know very well that you are one of those brokers who want to see many pakistanis in west bengal we know for whom you write and take money you better keep your mouth shut you are worse than sonargachhi prostitute,HOF
3252,en,oh my god i am shaking and crying so hard right now you are truly the most talented person now cut your hair it is too long,HOF
3253,en,when india is struggling for its life with a demonic virus that is twisting our necks so that we stop breathing the government has fallen on its face has faltered badly the local administration is inactive and hiding in the tunnel criminal negligence in coordination is leading the country towards destruction prime minister modi must resign,HOF
3254,en,i am saddened that our australian government and our mainstream media have no interest in supporting and comforting indian australians affected by the covid crisis in india the coverage on covid 19 india is great but very disturbing,NOT
3255,en,it is impressive that our literal record holder is so stupid that even his own fans do not like him,NOT
3256,en,pimp logo will you retweet my work if i make that logo a symbol,NOT
3257,en,the covid crisis in india is terrible i feel so sad for the people of india right now,NOT
3258,en,sadly this had to happen covid vaccine,NOT
3259,en,election results those who ruined my country should run away from my country modis vaccine slogan modi should resign,NOT
3260,en,it is shameful that chinese officials are mocking the devastating impact of the second wave of covid in india instead of showing their support in solving indias covid crisis on the contrary taiwan has sent many oxygen concentrators and cylinders to india because india needs oxygen indian lives matter,HOF
3261,en,i will not wear a mask i will not maintain social distance i will not listen to the governments instructions i will not get vaccinated i will not maintain hygiene but if i get infected with wuhan virus i will blame the government and modi for it,NOT
3262,en,will get another one soon with the guy who comes back for his bitcoins yeah cheating must run in the family,HOF
3263,en,bloody hell,HOF
3264,en,show me your papers are you guys hearing about the covid vaccine,HOF
3265,en,bjp worker gang raped by tmc goons indira gandhi imposed emergency 39 times and she told international media that india does not care what you think get lost these idiot blood thirsty rustics do not know the language of patriotism modi ji,HOF
3266,en,shame on those who are still supporting him including manorama mamatas arrest arson in bengal violence in bengal,HOF
3267,en,the covid crisis in india is terrible,NOT
3268,en,why are they being penalised it would be easy to send a few qantas flights over india with the covid crisis as well it is difficult to handcuff poor countries it is hard to think that this is just racism,NOT
3269,en,unless narendra modi resigns india will always be in a pandemic modi resign modi go out,HOF
3270,en,covid in india i will take oxygen myself but no one will vote for me this is how democracy is killing people shame on indian government india india covid crisis covid india covid 19 covid 19 india covid 19 will you help,HOF
3271,en,oh shit chainsaw man anime pv is coming in 26 days let us go,NOT
3272,en,you are alive motherfucker,HOF
3273,en,feeling sad for the people living in assam that even after seeing the result they decided to vote for modi ji sorry for assam no hope assamtumchhataoge get modi out assam assembly elections assembly elections 2021 modis vaccine jumla election result,NOT
3274,en,if it was natural the world would have controlled it by now otherwise if this chinese virus is so devastating how can china remain unaffected by the impact of any second or third waiver so that china will have to pay for all the deaths and sufferings,HOF
3275,en,a desperate shag in a skip is the best sex you can ever have,HOF
3276,en,been single for 5 years want to date now but this dating crap is kind of annoying,NOT
3277,en,this is just nonsense it is a game of the elites to incite the people against china so that their children die on the hill for them the economic balance changes every 500 years from east to west and vice versa the west is bankrupt get used to it instead of waging war 12,HOF
3278,en,everyone knows the government was more focused on bengal elections than managing the covid crisis in india just imagine next year there are elections in 5 states so if you do not die in 2020 due to poor management and government failure you will die next year sorry its dark but true india covid crisis,HOF
3279,en,rebolt now i repeat rebolt now against the government or the so called system otherwise we will continue to lose our loved ones they have failed us on every front covid india india covid crisis now revolution,HOF
3280,en,criminal negligence trumps all other evidence already available it is a shame for india covid crisis indian lives matter,HOF
3281,en,where is our vaccine modis vaccine slogan,HOF
3282,en,i stopped having trust issues with spirit and my guides the type of people that came into my life god fooling me,NOT
