id,lang,text,label
8019,hi,आजम खन सहब क इलज एमस म हन चहए शहबददन सहब क तरह व ससटम क नह छड सकत शहबददन क नयय मल,NOT
8020,hi,दश क सर अपन हथ म ह म बगल म नजर रख रह ह कय बगल जल रह ह,HOF
8021,hi,म चद हरमज बलतकर मसलम,HOF
8022,hi,चलए सवकर करत ह क हस क बन एक दन बरबद ह जत ह वशव हसय दवस पशचम बगल चनव,NOT
8023,hi,लकन तम अबदल क नजयज सतन ह,HOF
8024,hi,टपपणकर क नम ह क मजदर वरग क नयनतम मजदर 10 लख रपय ह और मजदर वरग क नयनतम मजदर 10 लख रपय ह अधकतम,NOT
8025,hi,परधनमतर ज क तरफ स मझ महममद रफक क एक लइन यद आ रह ह बदक तमहर गद म पतथर क समन हमन तमस बहत पयर कय ह और हम य समझन चहए पशचम बगल हस बगल जल रह ह,HOF
8026,hi,ऐस नह ह क हलत हमश एक जस रहग अब यह कई उछल क नकल नह ह पएग वकत बदलग जलद ह आपक भ दखग करम क अकषर समपत हग जयककलमस बगल जल रह ह,NOT
8027,hi,45 सल स ऊपर क लग रजसटरशन करव रह ह त उनक लए वकसनशन नह ह त 1845 क लए कह स आएग वकसन जमल मद क वकसन जमल,NOT
8028,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8029,hi,कल अगर शहबददन क चतड क जगह ओवस क बट हत और ओवस क जगह शहबदन हत त उस दन दलल क असपतल म पर मखलफ गव घयल ह जत लकन दनय क मसलमन क नजर उन पर हत और व हम पर अतयचर करत शहबददन क इसफ,NOT
8030,hi,ज सडक पर बठकर सच रह थ क इस शर क खल क कचलन स ह आप इस शर क नतय क सतर क समझ सकत ह,HOF
8031,hi,ममत क चत जल गई जलन खबर बन गई जनवर घड पर घम रह ह बजर चल रह ह और जल रह ह लकन य खबर कब बनग ममत बगल जलन अपरध ह,NOT
8032,hi,दश क जनत ऑकसजन और असपतल म मर रह ह य अपन मज म ज रह ह य कह रह ह क दसर शहर समतल ह मद हटओ दश बचओ कगन टम स इसतफ द पएम मद मसबत म ह,NOT
8033,hi,जनवर क जनवर स आनद मलत ह इस जनवर क जनवर स आनद मलत ह दवतओ क इसस आनद मलत ह,NOT
8034,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8035,hi,बजप इसक समरथक क लसट म शमल ह य डक मर गय ह सकत ह कई मर गय ह समजसव उस परट कह सकत ह,HOF
8036,hi,नगर कमट कयमगज पशचम बगल न बगल म ह रह हस क वरध म तहसल कयमगज म मजदर क दरवज पर बठक क एसडएम कयमगज बगल हस बगल जल रह ह,NOT
8037,hi,फजलखरच क जररत नह ह ऐस चज परट म नह रखन चहए य चज मजक लगत ह और भ आएग दखत रहए 2022 तक गददर क बरबरत दखन पडग,HOF
8038,hi,ऑपस ईवएम पर परतबध लगओ पशन बहल कर कसन आदलन कसन क लए बल नजकरण बद कर मद न बनय सकट एनपएस भरत छड एनपएस भरत छड एनपएस नजकरणभरत छड ऑपस करमचर क वरध नजकरण क खलफ एनपएस सवसथय दश म बजट बढओ इसतफ द पएम मद कवड 19 भरत,NOT
8039,hi,इस बर कब खलन ज रह ह जगह वहन लब करन कवड 19 भरत कवडभरत म दसर लहर कवडआपतकल कवड एसओएस चनवयरस,NOT
8040,hi,जस ह मसलमन इकटठ बठन लग एक एक करक उनक सर उतर जन लग फर चह परट क फसल ह य न ह बहर स शहबददन क लए नयय क मग,HOF
8041,hi,य इस कषतर क cm ममत बनरज नह ह य त आतक क परतमरत ह इनक बगल म tmc परट क आतकवद बलतकर कर रह ह और भयकर बम वसफट कर रह ह tmcterror tmcgoons बगल जल रह ह बगल हस ममतईय क आतकवद गरफतर ममत शरम कर डयन ममत शरम कर आतकवद ममत बनरज,HOF
8042,hi,दलल क वकसन सटर क लए लब इतजर delhi covid vaccine covid 19,NOT
8043,hi,पप ओ पप आपन चनव हर कर कछ गलत नह कय ह पएम मद न 2 मई क इसतफ द दय ह जय जवब जय कसन चनव परणम 2021 चनव 2021,NOT
8044,hi,अगर शकल अचछ न भ ह त भ आदम म अचछ तकत ह सकत ह ऐस कहन क बद आदम न सरजर नह करवई शयद व कस लकषण क इतजर कर रह ह जसक वजह स आदम बहश ह गय ह और उसक बत सनकर उस लग क व भ सचचई स अनजन ह,HOF
8045,hi,ड महममद शहबददन सहब एक महन वयकत ह शहबददन सहब शहबददन शहबददन क लए नयय करत ह,NOT
8046,hi,तखत बदल बशरम क करस बदल मद इसतफ द,HOF
8047,hi,ओसम सहब और मडम आपक यह आकर बल क अगर सर उनक मदद नह करत त उनह ओसम सहब क सथ खड हन म शरम आत आप अपन सफई अपन पस ह रख मझ मडम क ममल म रजद स बत करन ह सनन क बद सचचई पत चलग शहबददन क नयय मल,NOT
8048,hi,दख इन तसवर न तमहर लए भ एक चट बन द ह जय,NOT
8049,hi,मन खद ऐस कय ह और हर ऐस बत स पहल मन खद यह कह ह शहबददन क नयय मल,NOT
8050,hi,य इस कषतर क cm ममत बनरज नह ह य त आतक क परतमरत ह इनक बगल म tmc परट क आतकवद बलतकर कर रह ह और भयकर बम वसफट कर रह ह tmcterror tmcgoons बगल जल रह ह बगल हस ममतईय क आतकवद गरफतर ममत शरम कर डयन ममत शरम कर आतकवद ममत बनरज,HOF
8051,hi,ममत क चत जल गई जलन खबर बन गई जनवर घड पर घम रह ह बजर चल रह ह और जल रह ह लकन य खबर कब बनग ममत बगल जलन अपरध ह,NOT
8052,hi,भम जहद जममकशमर म रषटरय कनन क तहत सथपत अवध बसतय क धवसत कय ज रह ह भम जहद चरमपथ हदओ दवर कय गय ह और हर कई इस पर वशवस कर रह ह,NOT
8053,hi,बजल करमचरय क मजक उडय ज रह ह जबक बजल करमचर अपन सवए द रह ह पलस क दबव म गलत तरक स झठ एफआईआर दरज क गई ह इस तरत वपस लय जए और ममल पर कररवई क जए,NOT
8054,hi,मसक अप इडय एकरवथमसक मसक अप कवडसकड वव कवड वकसन मसक कपय दसर क मदद कर और अपन भ खयल रख,NOT
8055,hi,य इस कषतर क cm ममत बनरज नह ह य त आतक क परतमरत ह इनक बगल म tmc परट क आतकवद बलतकर कर रह ह और भयकर बम वसफट कर रह ह tmcterror tmcgoons बगल जल रह ह बगल हस ममतईय क आतकवद गरफतर ममत शरम कर डयन ममत शरम कर आतकवद ममत बनरज,HOF
8056,hi,बगल हस बगल जलत हई पहचन मनकप क सथ,NOT
8057,hi,आज भ कई शबद नह ह शहबददन इमरन क लए नयय,NOT
8058,hi,करण पजटव थ उनक ह गव करकरत क ल जय गय और ड महममद शहबददन सहब लपत थ फर उनक परट क सरकर और परशसन क इस ममल म इतन दककत ह रह ह इस ममल म मसलमन ह शहबददन क नयय मल,HOF
8059,hi,पल दन भई न बहर क सबस जयद बदनम इस फहद नटक वल नह ह,HOF
8060,hi,एक मनट क लए मझ ऐस लग क म उन लग क लए बगल क जलत हआ दख अब म बगल क जलत हआ और हस हत हए नह दख सकत,HOF
8061,hi,य शर क बचच उसक पछ भग रह ह इस जह जन ह भज द,HOF
8062,hi,अदरक क जहर समन आ गय कशश दशदरह थ सब समन आ गए शहबददन क इसफ,NOT
8063,hi,कगरस क पछलगग वकल भजप म शमल हन वल वकल नह,HOF
8064,hi,य यदयरपप सबस भरषट ह और दखय इनक ढल फट रह ह इसस इनक बहत मत ह रह ह मद क वकसन जमल मद न आपद बन द मद इसतफ द,HOF
8065,hi,सहत रजद समत कई रजय न समन क सथ अतम सनवई क मग नह क शहबददन क मल नयय,NOT
8066,hi,फर आप लग क पस जयद मकन मलक त ह नह आप लग लगतर अपन कम क बच म भ रहत थ आपक आमदन कम न ह जए इस पर य बम नरज ह गय,HOF
8067,hi,अब समय आ गय ह क हम बगल म रषटरपत शसन चहत ह बगल म रषटरपत शसन करर ममत जलत हआ बगल,NOT
8068,hi,कल सभ ककषओ क लगग समग कवड वकसन क टक,NOT
8069,hi,दलल म कई इलक म कवड 18 वकसन नह लग रह सटरस पर लगत ह उपलबध बकग शर करत ह लगत ह सब बक पम म कह भ वकसन नह लग रह करन वयरस स लड रह भरत कवन क सबस बड टककरण अभयन पएम मद,NOT
8070,hi,भड म मत जओ आवज उठओ कल सबस पहल अचछ कटग मलग फर एससएसट एकट क अचछ सटग हग फर सरकषत रह बहत स लग हमर सथ नह दत सभ ओबस और अधकर इसक लए ह एफड वरफई कर,NOT
8071,hi,सपर सपरडर मद मद भरत क लए आपद इसतफ मद इसतफ पएम मद वकसन पजकरण कउइन पजकरण दयल धयन द पएमनरदर मद कसन क मद क ढबपटक आज सहब गदद पर ह कल सदन म हग त नह हग,NOT
8072,hi,कवड19 क मरज मरत दख रह ह उनक शरर क अग क जच कय कर कवडदसर लहर भरत म असपतल भरत कवड सकट घटल जयपर सगनर रगन असपतल जयपर पलस रजसथन पलस पकसट,NOT
8073,hi,पल पल क मन ह क म उनक मजदग म चनव परचर दख अब मझ लग क सममन नह दख रह जस लपट अगकर और महल म रषटरपत शसन बगल बगल जल रह ह बगल हस खन खल पशचम बगल हस,NOT
8074,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8075,hi,एक बहतरन नजवन जस मदद क जररत थ उसक खलफ कस कस दरज ह गय परशसन क कई चत नह ह उस मदद स शरम आत ह लकन मदद नह मलत भरत कवड सकट,HOF
8076,hi,खड एक अलखत बत ह मझ कहन ह क मझ अललह भ नह दखत मझ कहन ह क इस तरह स आप सनतन नह बन सकत नफरत ह और इस परकरय म हगम ह कट कट और पचअप और बचच पद कर,HOF
8077,hi,पगलपन क छड कर और भ कई कसन आदलन कर रह ह सरदन रहत सरदर यग झठ ह आज तक मद क वकसन नर,NOT
8078,hi,ज सठ मनट क धन पर न नचवट क समदर क उनक औकत बत दइसतफ द pmmodi narendra modi global pappu,HOF
8079,hi,य सजजन ऐस अशलल कतय और वयवहर क कररत कह रह ह सनतन समज म उस मट औरत क नगपन कह जत ह,HOF
8080,hi,हर घर म नल जसक लठ हर घर म जएग व उस पकड लग सभ कलज भड म जएग आम आदम क बत उदयपर स पस क ह व जलनड s जग अमत शह ज जस नयय क खल खल रह ह मद क वकसन नर कसन मजदर एकत जदबद,NOT
8081,hi,कई नयज चनल पर नह दखई जएग य खबर कह ज रह इतन बड बत,HOF
8082,hi,अब यह मरख और हरजन एकट नह बलक एससएसट एकट ह,HOF
8083,hi,बल परच कतय बन गई,HOF
8084,hi,कम करन क बद अलवदई नमज अद नह कर प रह ह और हमर रहनम सफतर करन आ रह ह यह कहन हसयसपद ह क हमर ससद छपकर तमश दख रह ह इसलमफबय,NOT
8085,hi,डएचएल इसतफ द पएम मद जरर दख,NOT
8086,hi,यह सतय ह बगल जल रह ह बगल हस हदओ क जवन मयन रखत ह एकजट ह जओ रक,NOT
8087,hi,अब नई पढ अगर कगरस परट क अधयकष इटलयन फरग एटन मन क सरकर ह त आतकवदय क खलफ पहल जहद ज य कह रह ह क व ह नरसहर क लडई लड रह ह पतथरबज क ओर पहल कदम बढ रह ह,HOF
8088,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8089,hi,परट सहब क नह त आपक य हमर ह अब त लगत ह कछ लग भकत ह गए ह ओसम क सथ खड ह जओ शहबददन क नयय दलओ,NOT
8090,hi,पल पल क मन ह क म उनक मजदग म चनव परचर दख अब मझ लग क सममन नह दख रह जस लपट अगकर और महल म रषटरपत शसन बगल बगल जल रह ह बगल हस खन खल पशचम बगल हस,NOT
8091,hi,य सब दजख क खटमल ह मसलमन चप रह नह त य तम पर हमल कर दग दशदरह रजद जसटसफरशहबददन,HOF
8092,hi,पहल दय जल थ अब जल रह ह उसक बद जगह बजई थ अब लगत ह छत पटक रह ह मदन न हम कफ दर तक दख थ हम त मर गए ज इस पहल क सलझ न सक मद इसतफ द,NOT
8093,hi,तमहर अललह दलल क चगल म इतन तकतवर नह ह क हम डर सक वरन तम मर जओग तम नजयज औलद ह,HOF
8094,hi,म बस इतन जनन चहत ह क आजकल उनक आस पस य सब ह रह ह इसस उन लग क आजद क कई खतर नह लगत अभ तक एजट क आजद क रग खतर म थ रषटरपत सथ ह सब तरफ ह बगल जल रह ह बगल हस,NOT
8095,hi,य इस कषतर क cm ममत बनरज नह ह य त आतक क परतमरत ह इनक बगल म tmc परट क आतकवद बलतकर कर रह ह और भयकर बम वसफट कर रह ह tmcterror tmcgoons बगल जल रह ह बगल हस ममतईय क आतकवद गरफतर ममत शरम कर डयन ममत शरम कर आतकवद ममत बनरज,HOF
8096,hi,सतभकत सदस सतगर ततवदरश सनतन क शरण म जन स पप क सर कषट दर ह जत ह फर न त मनषय गध बनत ह और न ह बल बनत ह जस मनषय क सतय क आशरवद मल जत ह उस कवल सख ह सख नह दखई दत,NOT
8097,hi,वयरस अदशय ह लकन यह दनय क दखई दत ह लकन भगवन अदशय हन क बवजद भ हम पर अपन परकप बनए रखत ह और हम उन पर परण वशवस रखन क आतमबल ह,NOT
8098,hi,सपर सपरडर मद मद भरत क लए आपद इसतफ मद इसतफ पएम मद वकसन पजकरण कउइनरजसटरशन परकर धयन द पएमनरदर मद कसन क मद क धबपटक,NOT
8099,hi,यह कवत समज क हद धरम क समरपत ह,HOF
8100,hi,सपर सपरडर मद मद भरत क लए आपद इसतफ मद इसतफ पएम मद वकसन पजकरण कउइनरजसटरशन परकर धयन द पएमनरदर मद कसन क मद क धबपटक,NOT
8101,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8102,hi,मरत रह ह खद क मनन म मजल क रह टट चक ह पलक यद आ रह ह पर जलम क हथ स फसल चक ह शहबददन क इसफ,NOT
8103,hi,इनक कई नतज नह नकलग बस लग म चरच क वषय बन जएग फर शरद ऋत क झमझम बरश गव वल क हसएग सब ठक ह जएग लकन म फर बचच क पस आऊग सल महन महन शहदत दवस,HOF
8104,hi,जस कई सदश त द सकत ह लकन ऑमलट नह बन सकत वस ह कई रज भषण त द सकत ह लकन दश नह चल सकत पएम मद इसतफ द पएम नरदर मद,NOT
8105,hi,शहबददन गढ क लए जसटस बशरम ह,HOF
8106,hi,रत क 12 बज ह य दन क 8 बज कस भ समय चक करग त cowin वबसइट नम क कतब दखग वकसनशन क लए पछ कवड वकसन कस लगवए,NOT
8107,hi,मझ ऐस रम रजय नह चहए जसम जय शरम क जगह रम नमसत सतयनरयण पज क नर लग चत मत कर दश स हट दश बचओ रजगमद मद फल इडय मद क वकसन जमल,NOT
8108,hi,मद इसतफ द कवड19 रप तरक क नयय द कसन क जत क लए पररथन कर,NOT
8109,hi,ऑपस ईवएम पर परतबध लगओ पशन बहल कर कसन आदलन कसन क लए बल नजकरण बद कर मद न बनय सकट एनपएस भरत छड एनपएस भरत छड एनपएस नजकरणभरत छड ऑपस करमचरय क वरध नजकरण क खलफ एनपएस दश म सवसथय बजट बढओ इसतफ द पएम मद वकसन और एमएसप द,NOT
8110,hi,अपन आय बढन क लए चन न अपन कलब क हथयर बन लय ह वहनवयरस य कवड 19 स हमल करक हमर दश और अनय परतसपरध दश क आय कम ह गई ह हमर दश म भ कमत कम ह गई ह आज चन हमर मजक उड रह ह,NOT
8111,hi,ह मन कगरस क रजय म चन वयरस क भरतय सटरन बनत नह दख ह जब टरप थ तब अमरक म सथत ऐस थ अब अमरक म चन वयरस फल गय ह,NOT
8112,hi,सर हमर सहब न रजद परम क परदश म सकर करक सबक समन ल दय ह और ज आज वपकष क नत कहलत ह जनहन उनक जबन पकड कर कह थ क व दलई लम म ह और ओसम सहब क दमग नकल गय ह अब रजद क नम अनकह नह रहग शहबददन क नयय दलओ,NOT
8113,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8114,hi,अलवद शरएभर अललह कपय उस अपन लग क बच फरदस म उचच सथन द और लग क धरय द शहबददन क लए नयय,NOT
8115,hi,इसलए आप बड जश स टवटर क बलक कर रह ह लग न अब तक कई धयन नह दय,HOF
8116,hi,कसन क मद क ढबपटक इसतफ द pmmodi,NOT
8117,hi,पजब गजरत उततर परदश रजय स अवध डजल क वयपर कवल गगनगर और हनमनगढ कर रह ह और आध रजसथन इसक चपट म ह आज सभ क रजसथन क बतन चहए क अगर रजसथन सरकर सरफ पन पर टकस कम कर द त हमर वयपर बच जएग,NOT
8118,hi,तम त इतन जलत ह सबमजद स क लगत ह म त आजकल तमह दखन क लए मर ज रह ह फरसत म फस ह ज आदम गजरत म बड आदम क पज करन आय ह व ममममममम क सथ ह म आदम मजद क सथ ह,NOT
8119,hi,तम गव क सम पर खड लगत ह दल स दल फट हआ ह पत क शबद क सथ जन आसन नह ह हम मर जएग लकन दश क मलकत ऐस ह क तमन पर दल स मझ बतय क द जनवर महन क आखर दन ह,NOT
8120,hi,जतन परसद आप जस बरहमण हन क कलक तयग कर सतय और सघरष क मरग पर चलन वल लग क समसयए जयद नह ह लकन आसन क सपन क ज उदहरण आपन आज दय ह उस अनत कल तक यद रख जएग जतन परसद,NOT
8121,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8122,hi,nardar mad galbal ppp पगल मद इसतफ द मद मद सरकर स न ह पयग मद न आपद बन द मद इसतफ द य नरसत कर भरत म करन क लए भजप जममदर जमलदवस भरत क ऑकसजन क जररत ह ऑकसजन मद क वकसन जमल बगल चनव 2021 bengalelectionresult मद सरकर ह ससटम ह भजप 0 भजप,NOT
8123,hi,अगर आपक वधनसभ म कस भ वयकत क आयषमन करड क मधयम स लभ मलत ह त हम बतए यह गरब क बवकफ बनन क करण ह लकन आप मधय परदश म कह भ इसक उपयग करक गरव क इलज नह कर प रह ह शरम आन चहए आतमनरभर भरत मद क वकसन नर,NOT
8124,hi,दसर दन आप चप रह तसर दन रवश कमर अपन परइम टइम म सबत कर दग क महलल म कई हतयए हई ह य सच नह ह महलओ स बलतकर क खबर बजप आईट सल क सजश ह टएमस क बदनम करन क बगल जल रह ह,NOT
8125,hi,दरद क जलन खबर बन गई और भजप करयकरतओ क इसक भनक तक नह लग बगल जल रह ह बगल हस,NOT
8126,hi,घर स बहर जगल ह सरकर दफतर म गध क पकडन पडत ह सभ गध पकड जत ह और गध पकड जत ह त गध क आग म फसय जत ह लकन घर म एक गध ऐस ह ज नरक म जत ह 20 सल बद वह तलब म मर जएग उसक बद गध जमन पर,HOF
8127,hi,सर आप हद समझ जओग म बस आपक एक मसज भजत ह बस एक बर सबहसबह पशचम क तरफ बगल जल रह ह,HOF
8128,hi,सरकर न दलल म एक सपतह क लए लकडउन बढय हरयण क गव म 1 सपतह क लकडउन ओडश म 14 दन क लकडउन भपल म 10 मई तक लग रहग मललस परलरस सनम महलल म रहग बडकन तय समय तक ह खलग covid 19 करन महमर भरत कवड सकट,NOT
8129,hi,मन तमह कस गध स बध रख ह जह यह सपरश तमहर सवद पर तरह स खतम कर दग य तमह नषट कर दग,NOT
8130,hi,अगर यह घटन नशचत रप स आपक रजय म हत ह त इस खतरनक वयकत क सखत स सखत सज दलकर सह कम कर और सनशचत कर क आपक सथ क सह चज मल,NOT
8131,hi,कय सच थ 300 स जयद कसन हरसत म लए जएग अब सरकर स कनन वपस ल msp gart कनन बनओ और कसन क पर तकत स घर भज नह त और भ कष कनन आएग अगल महमर इसतफ द pmmodi कसन वरध,NOT
8132,hi,बत य ह क एक तरफ त व खद पटरलडजल क कड म फक रह ह और दसर तरफ खद ह वरध परदरशन कर रह ह कगरस बनम पटरल डजल सरकर,HOF
8133,hi,इन लग पर बहत अतयचर ह रह ह इनक बचन क कशश ह रह ह मझ भ आज बहत दख ह रह ह इन लग क दरदश दखकर लकन म कह रह ह क दल क रकष क यह सकलप थ बगल हस बगल जल रह ह करर ममत,NOT
8134,hi,यह करण ह क शहबददन क नयय मल ह,NOT
8135,hi,ऐस सथत म भ नरमण करय जर ह इस दश क गरव और परगत अब बच सकत ह ऐस करक जब लग क आतमनरभर बनन ह त उनह इसतफ द दन चहए मद,NOT
8136,hi,कदरय गह मतरलय क चर सदसय पशचम बगल जलल ममल क जच करग पशचम बगल चनव 2021 गह मतरलय,NOT
8137,hi,अरजकत और नफरत पद करन क यह करण ह पएम मद इसतफ द दश क ऑकसजन चहए,NOT
8138,hi,शरएभर शहबददन सहब क रय सह नह ह लकन व मर चक ह शहबददन क इसफ मल,NOT
8139,hi,अमरक न करब 550 ऑकसजन सलडर भज ह और भरत क करब 1500 ऑकसजन सलडर महय करए ह य बहत बड मदद ह अमरक वदश मतरलय क मतबक बक लग पदल आ रह ह भरत करन स लडत ह भरत कवड सकट,NOT
8140,hi,आप सब अपन रजनत क चककर म बहत मर चक ह असपतल कह और ऑकसजन कह आप अकल झठ नह ह आपन अपन बत कहन ह बद कर दय ह आपक इसतफ दन क जररत महसस हग पएम मद क इसतफ नह दन चहए,NOT
8141,hi,पल पल क मन ह क म उनक मजदग म चनव परचर दख अब मझ लग क सममन नह दख रह जस लपट अगकर और महल म रषटरपत शसन बगल बगल जल रह ह बगल हस खन खल पशचम बगल हस,NOT
8142,hi,जनत इतन परशन ह क जदद ह गई ह कस समझ मद इसतफ द,NOT
8143,hi,मन ऑकसजन क मदद स एक वयकत क जन बचई ह एक उममद इसन आज भ इस धरत पर ऐस कर रह ह चन वयरस पस अजञत,NOT
8144,hi,सपरन बहरन म 15 मई तक लकडउन लगय गय भरत covid सकट,NOT
8145,hi,समय बड बलवन ह सब यद रखग रजद क बहषकर कर रजद क बयकट कर रजद क बयकट कर शहबददन क नयय द,NOT
8146,hi,त तम कय कहन चहत ह म तम खद त कछ नह कर सकत बस गपशप म लग रहत ह तम पन म डबत रहत ह तम त बस घमड और अहकर म डब रहत ह य कन समझ सकत ह,HOF
8147,hi,पल पल क मन ह क म उनक मजदग म चनव परचर दख अब मझ लग क सममन नह दख रह जस लपट अगकर और महल म रषटरपत शसन बगल बगल जल रह ह बगल हस खन खल पशचम बगल हस,HOF
8148,hi,हलल पटर और पर वशव यदध क तपश स भर हआ ह व 72 जदगय क लए सघरष कर रह ह व मरन क तयर नह ह लकन व खद क आग म रखन क लए सघरष कर रह ह,HOF
8149,hi,य इस कषतर क cm ममत बनरज नह ह य त आतक क परतमरत ह इनक बगल म tmc परट क आतकवद बलतकर कर रह ह और भयकर बम वसफट कर रह ह tmcterror tmcgoons बगल जल रह ह बगल हस ममतईय क आतकवद गरफतर ममत शरम कर डयन ममत शरम कर आतकवद ममत बनरज,HOF
8150,hi,wednesdaythought कबरसतन क रहसयमय शरर कबरसतन म ऐस कह जत ह क वयकत रम नम क समरण मतर स आकरषत ह जत ह फर कस कठर रग क परभव म आकर पघल जत ह और मर जत ह यह बर बत ह कपय वषय पर अपन परण आसथ रख सत रमपल ज महरज क यटयब चनल पर वजट कर,NOT
8151,hi,इस लडक न बलडग म आपक हथ पकड थ आप उस भवन क समझ और उसक सरकष क लए लड रह थ अगर आप उनक मदद नह कर सकत त हमस नरज मत हइए हम दश क भकत थ आपक नह बगल जलन वल कपनय इन सब हरकत स बचए,NOT
8152,hi,अदर पनवल दश क सतत पकर दश म आय और दश छड कर चल गय इस स आप अदज लग सकत ह क हम कस ज रह ह और कतन ज सकत ह कवडइमरजस सरम इसटटयट ऑफ इडय अदर पनवल मद क वकसन जमल भरत कवड सकट,NOT
8153,hi,इस बर रजद क कय जररत पड गई ह लगग रजद क भजप क चनन पडग त यह भ दककत हग लकन रजद दशदरह नह ह रजसथन क दशदरह ह तजसव शहबददन क लए नयय क सथ खड ह,NOT
8154,hi,य सल फरज आईड बनकर कछ भ पसट कर दत ह,HOF
8155,hi,मद क वकसन जमल modinभरत k aatmnirbharbanday,NOT
8156,hi,अजब लकन सच ह बगल म रषटरपतय क शसन ममत आतकवद टएमस आतक बगल ह बगल म रषटरपत शसन दखद हस बगल जलत हआ बगल चनव 2021,NOT
8157,hi,एक इटलयन बर डरसर एक असथ मजज क सथ पद हआ थ एक ऐस बलक जसक डएनए उसक करय दवर सझए गए कस भ डट स मल नह खत थ,HOF
8158,hi,पप आध सबह जओ आध शम क जओ और शम क वपस आ जओ,HOF
8159,hi,इस भई क कय दककत ह इतन पगल ह गय ह क इसलमफबय क जल म फस गय ह,HOF
8160,hi,अब वद क शरखल क बद आईडबआई बक हमर अतररषटरय मतर क बचएग मद इसतफ दग,HOF
8161,hi,हम एकजट रहन क तयर ह बगलजल रह ह बगल हस बगलजल रह ह हदरषटर,NOT
8162,hi,म आपक टवट क रटवट करन चहत थ पर मझ लग क य गलत ह गई और म सल क बच म आपक pm क तरह सन रह थ आप सब ऐस ह ह अगर आप नह सधर त अपन उमर क इजजत नह रख पओग म आपक पछवड म डल दग सदर वभग,HOF
8163,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8164,hi,फद फद कस फद पट न चलय यरकबर जब फद गई अब तम फद यर दम दम डकर अदर फद चडवल,HOF
8165,hi,यह सरवचच धरम ह यह वह धरम ह जसक तहत बगल म रषटरपत शसन करत ह बगल हस बगल जल रह ह,NOT
8166,hi,सरकर न कवड19 क खलफ टककरण क लए वशष नयम बनन क फसल कय ह covid 19 वकसन indiannewslive,NOT
8167,hi,पशचम बगल बगल हस बगल जल रह ह एकशन म सन न उठय बड कदम भज 4 सदसय कसटम पढ पशचम बगल हस बगल जल रह ह,NOT
8168,hi,ममत बनरज क रजय क नत बनन स बचय गय ममत बनरज चनव परणम पशचम बगल चनव 2021 कवड 19 इसतफ पएम मद,HOF
8169,hi,शहबददन क नयय मल जब पच हजर और पच कहत ह क जय महरष क आदश ह तब जगत तरण आत ह और महरष क सबक जवब दन चहए,NOT
8170,hi,इतन कड डल फर भ कमल नह खल बगल चनव 2021 जल रह बगल,NOT
8171,hi,एक47 रइफल सपतनक कवड वकसन रस वलदमर पतन सपतनक कवड वकसन,NOT
8172,hi,सर व परट क करयकरत बनत ह और सच त य ह क आज बजप क पस हर करयकरत डर हआ ह और हरन ह क उनक नत उनक मदद नह कर रह अब त जग जओ बगल जल रह ह ममत बनरज क गरफतर कर परट क अधयकष ममत बनरज क आज ह परट क अधयकष,NOT
8173,hi,शहबददन सहब क जगह अब तक कई यदव न अपन परतनधय क मधयम स शहबददन क लए नयय क गहर लगई ह,HOF
8174,hi,म ठक ह म इस बत क धयन रख रह ह,NOT
8175,hi,आओ बचच म तमह बतत ह क एक बईमन आदम क सपतत बच गई और समरपत वयकत मद क वकसन नर ह,HOF
8176,hi,बहजन समज परट क मसलमन क भ सहबददन क सथ रजद क रजनत क दफन कर दन चहए सहब क असल रग समन आ जएग justiceforshahabuddin,HOF
8177,hi,बचपन म बहर जगल दख थ जदग म बगल म जगल दख रह ह बड ह जऊग त खद जगल जऊग तब तक कमर क दम पर पर दश म जगल फल जएग बगल टरसटस मद बगल हस बगल हस बगल जल रह ह,HOF
8178,hi,ऑकसजन वटलटर सब वदश स आ रह ह त फर भरत म भकत कय नह करत ह वपस कय नह आत ह भरत मद क वकसन नर मद क इसतफ दन चहए,NOT
8179,hi,अगर आपक बत ह त आप रटवट मत कर कब तक दनय म चटग करत रहग शरम आत ह आवज उठओ य टशन कम नह करग भरत म इसलमफबय इसलमफबय यप म इसलमफबय जममन आवज द,HOF
8180,hi,सद म एक बर मनहस मद दश स हटग आरम सहब कम सभल रह ह डप ऑकसजन आद रजनत स ह मलग सब अपनअपन यगयत स मर रह ह मद मनव इसतफ द पएम मद इसतफ द भरत क नगरक ह,NOT
8181,hi,आवज हम सब एक ह शहबददन क नयय मल,NOT
